word,pos,cefr_level_avg,cefr_level
spokesman,NOUN,4,B
sponsor,VERB,4,B
sport,NOUN,2,A
spot,NOUN,2,A
spot,VERB,4,B
spray,NOUN,2,A
spread,NOUN,3,B
spread,VERB,2,A
spring,NOUN,1,A
spring,VERB,3,B
squad,NOUN,4,B
square,ADJ,2,A
squash,VERB,4,B
squeeze,VERB,4,B
stab,NOUN,4,B
stability,NOUN,3,B
stable,ADJ,3,B
staff,NOUN,2,A
stage,NOUN,2,A
stage,VERB,4,B
staggering,ADJ,4,B
stairs,NOUN,2,A
stall,VERB,4,B
stamp,NOUN,4,B
stance,NOUN,3,B
stand,NOUN,2,A
stand,VERB,1,A
standard,ADJ,2,A
standard,NOUN,2,A
star,NOUN,2,A
stare,VERB,3,B
start,NOUN,1,A
start,VERB,1,A
starve,VERB,4,B
state,NOUN,2,A
state,VERB,3,B
statement,NOUN,2,A
station,NOUN,1,A
statistic,NOUN,4,B
statistical,ADJ,3,B
statistics,NOUN,3,B
status,NOUN,2,A
stay,NOUN,2,A
stay,VERB,1,A
steadily,ADV,3,B
steady,ADJ,3,B
steal,VERB,3,B
steam,NOUN,3,B
steel,NOUN,2,A
steep,ADJ,4,B
step,NOUN,1,A
step,VERB,3,B
stick,NOUN,2,A
stick,VERB,3,B
stiff,ADJ,3,B
still,ADJ,3,B
still,ADV,1,A
stimulate,VERB,3,B
stimulus,NOUN,3,B
stir,VERB,3,B
stitch,NOUN,4,B
stock,NOUN,2,A
stock,VERB,4,B
stomach,NOUN,3,B
stone,NOUN,1,A
stop,NOUN,2,A
stop,VERB,1,A
storage,NOUN,2,A
store,NOUN,2,A
store,VERB,3,B
storm,NOUN,3,B
story,NOUN,1,A
straight,ADJ,2,A
straight,ADV,2,A
straightforward,ADJ,4,B
strain,NOUN,3,B
stranded,ADJ,4,B
strange,ADJ,1,A
stranger,NOUN,2,A
strategic,ADJ,3,B
strategy,NOUN,2,A
straw,NOUN,3,B
stream,NOUN,2,A
strength,NOUN,2,A
strengthen,VERB,3,B
stress,NOUN,2,A
stress,VERB,3,B
stressful,ADJ,4,B
stretch,NOUN,3,B
stretch,VERB,3,B
strict,ADJ,3,B
strictly,ADV,3,B
strike,NOUN,3,B
strike,VERB,3,B
striker,NOUN,4,B
striking,ADJ,3,B
string,NOUN,3,B
strip,NOUN,3,B
strip,VERB,4,B
stroke,NOUN,3,B
strong,ADJ,1,A
strongly,ADV,2,A
structural,ADJ,3,B
structure,NOUN,2,A
struggle,NOUN,2,A
struggle,VERB,3,B
student,NOUN,1,A
studio,NOUN,3,B
study,NOUN,1,A
study,VERB,1,A
stuff,NOUN,3,B
stupid,ADJ,3,B
style,NOUN,2,A
stylish,ADJ,3,B
subject,NOUN,2,A
subject,VERB,3,B
submit,VERB,3,B
subsequent,ADJ,2,A
subsequently,ADV,3,B
subsidy,NOUN,4,B
substance,NOUN,2,A
substantial,ADJ,3,B
substantially,ADV,3,B
subtle,ADJ,3,B
succeed,VERB,3,B
success,NOUN,2,A
successful,ADJ,2,A
successfully,ADV,3,B
successive,ADJ,3,B
successor,NOUN,3,B
such,DET,2,A
suck,VERB,4,B
sudden,ADJ,2,A
suddenly,ADV,1,A
sue,VERB,4,B
sue,VERB,4,B
suffer,VERB,3,B
sufficient,ADJ,2,A
sufficiently,ADV,3,B
sugar,NOUN,1,A
suggest,VERB,2,A
suggestion,NOUN,3,B
suicide,NOUN,3,B
suit,NOUN,2,A
suit,VERB,3,B
suitable,ADJ,2,A
sum,NOUN,2,A
summary,NOUN,3,B
summer,NOUN,1,A
summit,NOUN,3,B
sun,NOUN,1,A
sunshine,NOUN,2,A
superb,ADJ,4,B
superior,ADJ,2,A
supermarket,NOUN,4,B
supervision,NOUN,3,B
supper,NOUN,2,A
supplement,NOUN,4,B
supplier,NOUN,3,B
supply,NOUN,2,A
supply,VERB,3,B
support,NOUN,2,A
support,VERB,2,A
supporter,NOUN,4,B
suppose,VERB,2,A
sure,ADJ,1,A
surely,ADV,3,B
surf,NOUN,4,B
surface,NOUN,2,A
surface,VERB,4,B
surgeon,NOUN,2,A
surgery,NOUN,2,A
surprise,NOUN,2,A
surprised,ADJ,3,B
surprising,ADJ,3,B
surprisingly,ADV,2,A
surround,VERB,4,B
surrounding,ADJ,4,B
survey,NOUN,2,A
survival,NOUN,2,A
survive,VERB,3,B
suspect,VERB,3,B
suspend,VERB,4,B
suspense,NOUN,4,B
suspicion,NOUN,3,B
sustain,VERB,3,B
swallow,VERB,3,B
swear,VERB,3,B
sweep,VERB,4,B
sweet,ADJ,2,A
swim,VERB,3,B
swimming,NOUN,3,B
swing,NOUN,3,B
swing,VERB,3,B
switch,NOUN,3,B
switch,VERB,3,B
sword,NOUN,3,B
symbol,NOUN,2,A
sympathetic,ADJ,3,B
sympathy,NOUN,3,B
symptom,NOUN,3,B
system,NOUN,1,A
systematic,ADJ,3,B
table,NOUN,1,A
tackle,VERB,4,B
tactic,NOUN,4,B
tactless,ADJ,4,B
tail,NOUN,3,B
take,VERB,1,A
takeover,NOUN,4,B
tale,NOUN,3,B
talent,NOUN,3,B
talk,NOUN,1,A
talk,VERB,1,A
tall,ADJ,2,A
tank,NOUN,3,B
tap,NOUN,4,B
tap,VERB,4,B
target,NOUN,2,A
target,VERB,4,B
task,NOUN,1,A
taste,NOUN,2,A
taste,VERB,3,B
tax,NOUN,2,A
taxi,NOUN,2,A
tea,NOUN,1,A
teach,VERB,1,A
teacher,NOUN,2,A
teaching,NOUN,2,A
team,NOUN,2,A
tear,VERB,3,B
technical,ADJ,2,A
technique,NOUN,2,A
technological,ADJ,3,B
technology,NOUN,2,A
teenager,NOUN,3,B
telephone,NOUN,2,A
telephone,VERB,3,B
television,NOUN,1,A
tell,VERB,1,A
temper,NOUN,3,B
temperature,NOUN,2,A
temple,NOUN,3,B
temporary,ADJ,3,B
tenant,NOUN,3,B
tendency,NOUN,2,A
tennis,NOUN,2,A
tension,NOUN,3,B
tent,NOUN,2,A
term,NOUN,2,A
terminal,NOUN,3,B
terrible,ADJ,2,A
territory,NOUN,2,A
terror,NOUN,3,B
test,NOUN,1,A
test,VERB,2,A
text,NOUN,2,A
thank,VERB,1,A
thanks,NOUN,2,A
that,ADV,3,B
that,DET,1,A
the,DET,1,A
the,NOUN,3,B
theatre,NOUN,3,B
theft,NOUN,3,B
theme,NOUN,2,A
themselves,PRON,1,A
then,ADV,1,A
theoretical,ADJ,3,B
theory,NOUN,2,A
therapy,NOUN,2,A
there,DET,1,A
there,DET,1,A
thereafter,ADV,3,B
thereby,ADV,3,B
therefore,ADV,2,A
these,DET,1,A
thesis,NOUN,3,B
they,PRON,1,A
thick,ADJ,2,A
thief,NOUN,4,B
thigh,NOUN,2,A
thin,ADJ,1,A
thing,NOUN,1,A
think,VERB,1,A
thinking,NOUN,3,B
third,NOUN,2,A
this,DET,1,A
thoroughly,ADV,3,B
those,DET,1,A
though,ADV,3,B
thought,NOUN,2,A
thought,VERB,1,A
threat,NOUN,2,A
threaten,VERB,4,B
thriving,ADJ,4,B
throat,NOUN,3,B
through,ADP,1,A
through,ADV,3,B
throughout,ADP,2,A
throw,VERB,2,A
thus,ADV,2,A
ticket,NOUN,2,A
tide,NOUN,3,B
tie,NOUN,2,A
tie,VERB,3,B
tight,ADJ,3,B
tighten,VERB,4,B
tightly,ADV,3,B
till,ADP,1,A
timber,NOUN,3,B
time,NOUN,1,A
timing,NOUN,3,B
tin,NOUN,2,A
tiny,ADJ,2,A
tip,NOUN,3,B
tip,VERB,4,B
tired,ADJ,3,B
tissue,NOUN,2,A
title,NOUN,1,A
to,ADJ,1,A
to,ADJ,1,A
toast,NOUN,3,B
tobacco,NOUN,3,B
today,ADV,3,B
toe,NOUN,2,A
together,ADV,1,A
toilet,NOUN,2,A
tomato,NOUN,3,B
tomorrow,ADV,3,B
ton,NOUN,4,B
tone,NOUN,2,A
tongue,NOUN,2,A
tonight,ADV,2,A
too,ADV,1,A
tool,NOUN,2,A
tooth,NOUN,2,A
top,ADJ,1,A
top,NOUN,1,A
top,VERB,3,B
topic,NOUN,2,A
total,ADJ,2,A
total,NOUN,3,B
totally,ADV,3,B
touch,NOUN,2,A
touch,VERB,2,A
tough,ADJ,3,B
tour,NOUN,2,A
tourism,NOUN,3,B
tourist,NOUN,2,A
tournament,NOUN,4,B
tournament,NOUN,4,B
toward,ADP,2,A
towards,ADP,1,A
tower,NOUN,3,B
toy,NOUN,2,A
trace,NOUN,3,B
trace,VERB,3,B
track,NOUN,2,A
trade,NOUN,2,A
trade,VERB,4,B
trader,NOUN,4,B
tradition,NOUN,2,A
traditional,ADJ,2,A
traditionally,ADV,3,B
traffic,NOUN,1,A
tragedy,NOUN,3,B
trail,NOUN,3,B
train,NOUN,1,A
train,VERB,3,B
trainer,NOUN,4,B
training,NOUN,2,A
transaction,NOUN,3,B
transfer,NOUN,2,A
transfer,VERB,3,B
transform,VERB,3,B
transformation,NOUN,2,A
transition,NOUN,2,A
translate,VERB,3,B
translation,NOUN,2,A
transmission,NOUN,3,B
transport,NOUN,1,A
trap,NOUN,2,A
traumatic,ADJ,4,B
travel,NOUN,2,A
travel,VERB,2,A
traveller,NOUN,4,B
tray,NOUN,2,A
treat,VERB,3,B
treatment,NOUN,2,A
treaty,NOUN,3,B
tree,NOUN,1,A
tremble,VERB,4,B
tremendous,ADJ,3,B
trend,NOUN,3,B
trial,NOUN,2,A
tribute,NOUN,3,B
trick,NOUN,3,B
trip,NOUN,2,A
triumph,NOUN,3,B
trophy,NOUN,4,B
tropical,ADJ,3,B
trouble,NOUN,2,A
trousers,NOUN,2,A
truck,NOUN,2,A
TRUE,ADJ,3,B
truly,ADV,2,A
trumpet,NOUN,4,B
trust,NOUN,2,A
trust,VERB,2,A
truth,NOUN,2,A
try,NOUN,4,B
try,VERB,1,A
tube,NOUN,3,B
tune,NOUN,3,B
tunnel,NOUN,2,A
turbulent,ADJ,4,B
turn,NOUN,2,A
turn,VERB,1,A
turnover,NOUN,3,B
tutor,NOUN,4,B
tv,NOUN,3,B
twice,ADV,2,A
twin,NOUN,4,B
twist,VERB,4,B
type,NOUN,1,A
typical,ADJ,2,A
typically,ADV,2,A
ultimate,ADJ,3,B
ultimately,ADV,3,B
unattractive,ADJ,4,B
uncertain,ADJ,3,B
uncertainty,NOUN,3,B
under,ADP,1,A
under,ADV,3,B
undergo,VERB,4,B
underlying,ADJ,3,B
undermine,VERB,4,B
understand,VERB,1,A
understanding,NOUN,2,A
undertake,VERB,3,B
undertaking,NOUN,3,B
underway,ADV,4,B
unemployed,ADJ,4,B
unemployment,NOUN,3,B
unexpected,ADJ,3,B
unfair,ADJ,3,B
unfamiliar,ADJ,4,B
unfit,ADJ,4,B
unfortunate,ADJ,3,B
unfortunately,ADV,3,B
unhappy,ADJ,3,B
uniform,NOUN,2,A
union,NOUN,2,A
unique,ADJ,2,A
unit,NOUN,2,A
unite,VERB,3,B
united,ADJ,3,B
unity,NOUN,3,B
universal,ADJ,2,A
university,NOUN,2,A
unknown,ADJ,2,A
unlike,ADP,2,A
unlikely,ADJ,3,B
unnecessary,ADJ,3,B
unpack,VERB,4,B
until,ADP,1,A
untouched,ADJ,4,B
unusual,ADJ,3,B
up,ADP,1,A
up,ADV,1,A
update,VERB,3,B
upon,ADP,1,A
upper,ADJ,2,A
upset,ADJ,3,B
upset,VERB,3,B
upstairs,ADV,3,B
upwards,ADV,3,B
urban,ADJ,2,A
urge,NOUN,3,B
urge,VERB,3,B
urgent,ADJ,3,B
use,NOUN,1,A
use,VERB,1,A
useful,ADJ,2,A
user,NOUN,1,A
usual,ADJ,1,A
usually,ADV,1,A
vague,ADJ,4,B
valid,ADJ,3,B
valley,NOUN,3,B
valuable,ADJ,2,A
value,NOUN,2,A
value,VERB,3,B
van,NOUN,2,A
vanish,VERB,4,B
variable,NOUN,4,B
variation,NOUN,2,A
variety,NOUN,2,A
various,ADJ,2,A
vary,VERB,2,A
vast,ADJ,2,A
vegetable,NOUN,2,A
vegetation,NOUN,3,B
vehicle,NOUN,2,A
vein,NOUN,3,B
venture,NOUN,3,B
venue,NOUN,4,B
verbal,ADJ,3,B
verdict,NOUN,3,B
verse,NOUN,3,B
version,NOUN,2,A
vertical,ADJ,3,B
very,ADJ,1,A
very,ADV,1,A
via,ADP,1,A
victim,NOUN,2,A
victory,NOUN,2,A
video,NOUN,2,A
view,NOUN,2,A
view,VERB,3,B
village,NOUN,1,A
violence,NOUN,2,A
violent,ADJ,3,B
virgin,NOUN,4,B
virtually,ADV,3,B
virtue,NOUN,2,A
virus,NOUN,3,B
visible,ADJ,2,A
vision,NOUN,2,A
visit,NOUN,1,A
visit,VERB,1,A
visitor,NOUN,2,A
visual,ADJ,2,A
vital,ADJ,3,B
vocation,NOUN,4,B
voice,NOUN,1,A
voice,VERB,4,B
volleyball,NOUN,4,B
volume,NOUN,2,A
voluntary,ADJ,3,B
volunteer,NOUN,2,A
vote,NOUN,3,B
vote,VERB,3,B
voter,NOUN,4,B
vulnerable,ADJ,3,B
wage,NOUN,3,B
waist,NOUN,2,A
wait,VERB,1,A
wake,VERB,2,A
walk,NOUN,2,A
walk,VERB,1,A
walking,NOUN,3,B
wall,NOUN,1,A
wallet,NOUN,3,B
wander,VERB,3,B
want,NOUN,2,A
want,VERB,1,A
war,NOUN,1,A
ward,NOUN,3,B
warm,ADJ,1,A
warm,VERB,3,B
warmth,NOUN,2,A
warn,VERB,3,B
warning,NOUN,3,B
wash,VERB,3,B
waste,NOUN,2,A
waste,VERB,3,B
watch,NOUN,2,A
watch,VERB,1,A
water,NOUN,1,A
wave,NOUN,1,A
wave,VERB,4,B
way,NOUN,1,A
we,PRON,1,A
we,PRON,1,A
weak,ADJ,1,A
weakness,NOUN,3,B
wealth,NOUN,2,A
wealthy,ADJ,3,B
weapon,NOUN,3,B
wear,VERB,2,A
weather,NOUN,1,A
wedding,NOUN,2,A
week,NOUN,1,A
weekday,NOUN,4,B
weekend,NOUN,2,A
weekly,ADJ,3,B
weigh,VERB,3,B
weight,NOUN,1,A
welcome,ADJ,3,B
welcome,VERB,3,B
welfare,NOUN,3,B
well,ADJ,1,A
well,ADV,1,A
west,NOUN,3,B
western,ADJ,2,A
wet,ADJ,2,A
whale,NOUN,4,B
what,DET,1,A
whatever,DET,1,A
wheel,NOUN,3,B
when,ADV,1,A
whenever,ADV,2,A
where,ADV,1,A
where,ADV,1,A
where,ADV,1,A
wherever,ADV,3,B
whether,CONJ,3,B
which,DET,1,A
while,NOUN,1,A
whisper,VERB,3,B
white,ADJ,1,A
white,NOUN,3,B
who,PRON,1,A
whole,ADJ,2,A
whole,NOUN,2,A
whom,PRON,2,A
why,ADV,1,A
wide,ADJ,2,A
widely,ADV,2,A
widespread,ADJ,3,B
widow,NOUN,2,A
wife,NOUN,1,A
wild,ADJ,1,A
wilderness,NOUN,3,B
wildlife,NOUN,3,B
wildly,ADV,3,B
will,NOUN,2,A
will,VERB,1,A
willing,ADJ,2,A
win,NOUN,3,B
win,VERB,2,A
wind,NOUN,1,A
wind,VERB,3,B
window,NOUN,1,A
wine,NOUN,1,A
winner,NOUN,3,B
winter,NOUN,1,A
wipe,VERB,3,B
wire,NOUN,3,B
wisdom,NOUN,2,A
wise,ADJ,2,A
wish,NOUN,2,A
wish,VERB,2,A
with,ADP,1,A
withdraw,VERB,3,B
withdrawal,NOUN,3,B
within,ADP,1,A
without,ADP,1,A
witness,NOUN,3,B
witness,VERB,3,B
woman,NOUN,1,A
wonder,NOUN,2,A
wonder,VERB,3,B
wonderful,ADJ,2,A
wood,NOUN,1,A
wooden,ADJ,3,B
wool,NOUN,3,B
word,NOUN,1,A
work,NOUN,1,A
work,VERB,1,A
worker,NOUN,3,B
workforce,NOUN,3,B
working,ADJ,3,B
working,NOUN,3,B
workshop,NOUN,3,B
world,NOUN,1,A
worried,ADJ,3,B
worry,NOUN,4,B
worry,VERB,2,A
worship,VERB,3,B
worthless,ADJ,3,B
worthwhile,ADJ,4,B
would,VERB,2,A
wound,NOUN,3,B
wrap,VERB,4,B
wrist,NOUN,3,B
write,VERB,1,A
writer,NOUN,1,A
writing,NOUN,2,A
written,ADJ,3,B
wrong,ADJ,2,A
yard,NOUN,2,A
year,NOUN,1,A
yellow,ADJ,2,A
yesterday,ADV,3,B
yet,ADV,1,A
yield,NOUN,3,B
yield,VERB,3,B
you,PRON,1,A
young,ADJ,1,A
youngster,NOUN,4,B
yours,PRON,2,A
yourself,PRON,1,A
youth,NOUN,2,A
zone,NOUN,2,A
