word,pos,cefr_level_avg,cefr_level
splendid,ADJ,3,B
split,VERB,3,B
spoil,VERB,3,B
spokesman,NOUN,5,C
sponsor,VERB,3,B
sport,NOUN,1,A
spot,NOUN,3,B
spot,VERB,4,B
spray,NOUN,2,A
spread,NOUN,4,B
spread,VERB,3,B
spring,NOUN,1,A
spring,VERB,1,A
squad,NOUN,4,B
square,ADJ,2,A
squash,VERB,2,A
squeeze,VERB,3,B
stab,NOUN,3,B
stability,NOUN,5,C
stable,ADJ,5,C
staff,NOUN,3,B
stage,NOUN,3,B
stage,VERB,3,B
staggering,ADJ,5,C
stairs,NOUN,2,A
stall,VERB,4,B
stamp,NOUN,2,A
stance,NOUN,5,C
stand,NOUN,2,A
stand,VERB,1,A
standard,ADJ,2,A
standard,NOUN,3,B
star,NOUN,1,A
stare,VERB,3,B
start,NOUN,1,A
start,VERB,1,A
starve,VERB,4,B
state,NOUN,2,A
state,VERB,4,B
statement,NOUN,4,B
station,NOUN,2,A
statistic,NOUN,4,B
statistical,ADJ,4,B
statistics,NOUN,3,B
status,NOUN,3,B
stay,NOUN,2,A
stay,VERB,1,A
steadily,ADV,4,B
steady,ADJ,4,B
steal,VERB,2,A
steam,NOUN,3,B
steel,NOUN,2,A
steep,ADJ,4,B
step,NOUN,2,A
step,VERB,2,A
stick,NOUN,2,A
stick,VERB,2,A
stiff,ADJ,3,B
still,ADJ,3,B
still,ADV,1,A
stimulate,VERB,4,B
stimulus,NOUN,5,C
stir,VERB,3,B
stitch,NOUN,4,B
stock,NOUN,4,B
stock,VERB,3,B
stomach,NOUN,2,A
stone,NOUN,2,A
stop,NOUN,1,A
stop,VERB,1,A
storage,NOUN,3,B
store,NOUN,1,A
store,VERB,3,B
storm,NOUN,3,B
story,NOUN,1,A
straight,ADJ,2,A
straight,ADV,2,A
straightforward,ADJ,4,B
strain,NOUN,4,B
stranded,ADJ,5,C
strange,ADJ,3,B
stranger,NOUN,2,A
strategic,ADJ,4,B
strategy,NOUN,3,B
straw,NOUN,3,B
stream,NOUN,4,B
strength,NOUN,3,B
strengthen,VERB,3,B
stress,NOUN,3,B
stress,VERB,1,A
stressful,ADJ,2,A
stretch,NOUN,3,B
stretch,VERB,3,B
strict,ADJ,2,A
strictly,ADV,3,B
strike,NOUN,3,B
strike,VERB,4,B
striker,NOUN,5,C
striking,ADJ,4,B
string,NOUN,5,C
strip,NOUN,5,C
strip,VERB,4,B
stroke,NOUN,3,B
strong,ADJ,1,A
strongly,ADV,3,B
structural,ADJ,4,B
structure,NOUN,3,B
struggle,NOUN,3,B
struggle,VERB,3,B
student,NOUN,1,A
studio,NOUN,2,A
study,NOUN,1,A
study,VERB,1,A
stuff,NOUN,3,B
stupid,ADJ,2,A
style,NOUN,2,A
stylish,ADJ,2,A
subject,NOUN,2,A
subject,VERB,1,A
submit,VERB,3,B
subsequent,ADJ,5,C
subsequently,ADV,4,B
subsidy,NOUN,5,C
substance,NOUN,4,B
substantial,ADJ,5,C
substantially,ADV,4,B
subtle,ADJ,4,B
succeed,VERB,3,B
success,NOUN,2,A
successful,ADJ,2,A
successfully,ADV,3,B
successive,ADJ,3,B
successor,NOUN,4,B
such,DET,3,B
suck,VERB,3,B
sudden,ADJ,4,B
suddenly,ADV,2,A
sue,VERB,4,B
sue,VERB,4,B
suffer,VERB,4,B
sufficient,ADJ,3,B
sufficiently,ADV,3,B
sugar,NOUN,1,A
suggest,VERB,3,B
suggestion,NOUN,3,B
suicide,NOUN,4,B
suit,NOUN,2,A
suit,VERB,2,A
suitable,ADJ,3,B
sum,NOUN,3,B
summary,NOUN,3,B
summer,NOUN,1,A
summit,NOUN,5,C
sun,NOUN,1,A
sunshine,NOUN,2,A
superb,ADJ,4,B
superior,ADJ,3,B
supermarket,NOUN,2,A
supervision,NOUN,4,B
supper,NOUN,2,A
supplement,NOUN,4,B
supplier,NOUN,4,B
supply,NOUN,3,B
supply,VERB,3,B
support,NOUN,3,B
support,VERB,3,B
supporter,NOUN,3,B
suppose,VERB,4,B
sure,ADJ,1,A
surely,ADV,3,B
surf,NOUN,2,A
surface,NOUN,3,B
surface,VERB,4,B
surgeon,NOUN,2,A
surgery,NOUN,3,B
surprise,NOUN,2,A
surprised,ADJ,1,A
surprising,ADJ,3,B
surprisingly,ADV,2,A
surround,VERB,4,B
surrounding,ADJ,3,B
survey,NOUN,4,B
survival,NOUN,3,B
survive,VERB,3,B
suspect,VERB,3,B
suspend,VERB,3,B
suspense,NOUN,4,B
suspicion,NOUN,4,B
sustain,VERB,4,B
swallow,VERB,2,A
swear,VERB,4,B
sweep,VERB,3,B
sweet,ADJ,2,A
swim,VERB,1,A
swimming,NOUN,1,A
swing,NOUN,4,B
swing,VERB,2,A
switch,NOUN,3,B
switch,VERB,2,A
sword,NOUN,3,B
symbol,NOUN,1,A
sympathetic,ADJ,3,B
sympathy,NOUN,4,B
symptom,NOUN,3,B
system,NOUN,2,A
systematic,ADJ,5,C
table,NOUN,2,A
tackle,VERB,4,B
tactic,NOUN,4,B
tactless,ADJ,5,C
tail,NOUN,3,B
take,VERB,1,A
takeover,NOUN,4,B
tale,NOUN,3,B
talent,NOUN,3,B
talk,NOUN,1,A
talk,VERB,2,A
tall,ADJ,1,A
tank,NOUN,3,B
tap,NOUN,2,A
tap,VERB,3,B
target,NOUN,3,B
target,VERB,3,B
task,NOUN,2,A
taste,NOUN,2,A
taste,VERB,2,A
tax,NOUN,3,B
taxi,NOUN,1,A
tea,NOUN,1,A
teach,VERB,1,A
teacher,NOUN,1,A
teaching,NOUN,1,A
team,NOUN,2,A
tear,VERB,2,A
technical,ADJ,4,B
technique,NOUN,3,B
technological,ADJ,3,B
technology,NOUN,2,A
teenager,NOUN,1,A
telephone,NOUN,1,A
telephone,VERB,1,A
television,NOUN,1,A
tell,VERB,1,A
temper,NOUN,3,B
temperature,NOUN,3,B
temple,NOUN,2,A
temporary,ADJ,3,B
tenant,NOUN,4,B
tendency,NOUN,4,B
tennis,NOUN,1,A
tension,NOUN,4,B
tent,NOUN,2,A
term,NOUN,2,A
terminal,NOUN,4,B
terrible,ADJ,2,A
territory,NOUN,4,B
terror,NOUN,3,B
test,NOUN,2,A
test,VERB,1,A
text,NOUN,3,B
thank,VERB,1,A
thanks,NOUN,1,A
that,ADV,2,A
that,DET,2,A
the,DET,1,A
the,NOUN,1,A
theatre,NOUN,2,A
theft,NOUN,3,B
theme,NOUN,3,B
themselves,PRON,2,A
then,ADV,2,A
theoretical,ADJ,5,C
theory,NOUN,3,B
therapy,NOUN,3,B
there,DET,1,A
there,DET,1,A
thereafter,ADV,5,C
thereby,ADV,4,B
therefore,ADV,4,B
these,DET,1,A
thesis,NOUN,3,B
they,PRON,1,A
thick,ADJ,3,B
thief,NOUN,3,B
thigh,NOUN,1,A
thin,ADJ,1,A
thing,NOUN,1,A
think,VERB,2,A
thinking,NOUN,2,A
third,NOUN,2,A
this,DET,1,A
thoroughly,ADV,3,B
those,DET,1,A
though,ADV,4,B
thought,NOUN,2,A
thought,VERB,2,A
threat,NOUN,3,B
threaten,VERB,4,B
thriving,ADJ,5,C
throat,NOUN,3,B
through,ADP,2,A
through,ADV,3,B
throughout,ADP,4,B
throw,VERB,2,A
thus,ADV,4,B
ticket,NOUN,2,A
tide,NOUN,4,B
tie,NOUN,2,A
tie,VERB,2,A
tight,ADJ,2,A
tighten,VERB,4,B
tightly,ADV,3,B
till,ADP,2,A
timber,NOUN,3,B
time,NOUN,1,A
timing,NOUN,4,B
tin,NOUN,2,A
tiny,ADJ,1,A
tip,NOUN,3,B
tip,VERB,3,B
tired,ADJ,1,A
tissue,NOUN,3,B
title,NOUN,1,A
to,ADJ,1,A
to,ADJ,1,A
toast,NOUN,1,A
tobacco,NOUN,2,A
today,ADV,2,A
toe,NOUN,2,A
together,ADV,1,A
toilet,NOUN,1,A
tomato,NOUN,1,A
tomorrow,ADV,1,A
ton,NOUN,3,B
tone,NOUN,3,B
tongue,NOUN,2,A
tonight,ADV,1,A
too,ADV,1,A
tool,NOUN,3,B
tooth,NOUN,1,A
top,ADJ,2,A
top,NOUN,1,A
top,VERB,2,A
topic,NOUN,2,A
total,ADJ,2,A
total,NOUN,2,A
totally,ADV,3,B
touch,NOUN,2,A
touch,VERB,1,A
tough,ADJ,2,A
tour,NOUN,1,A
tourism,NOUN,2,A
tourist,NOUN,1,A
tournament,NOUN,3,B
tournament,NOUN,4,B
toward,ADP,3,B
towards,ADP,1,A
tower,NOUN,2,A
toy,NOUN,1,A
trace,NOUN,4,B
trace,VERB,3,B
track,NOUN,2,A
trade,NOUN,3,B
trade,VERB,4,B
trader,NOUN,3,B
tradition,NOUN,3,B
traditional,ADJ,3,B
traditionally,ADV,4,B
traffic,NOUN,1,A
tragedy,NOUN,4,B
trail,NOUN,2,A
train,NOUN,1,A
train,VERB,2,A
trainer,NOUN,2,A
training,NOUN,3,B
transaction,NOUN,5,C
transfer,NOUN,3,B
transfer,VERB,3,B
transform,VERB,4,B
transformation,NOUN,4,B
transition,NOUN,4,B
translate,VERB,3,B
translation,NOUN,3,B
transmission,NOUN,4,B
transport,NOUN,1,A
trap,NOUN,3,B
traumatic,ADJ,4,B
travel,NOUN,2,A
travel,VERB,1,A
traveller,NOUN,3,B
tray,NOUN,1,A
treat,VERB,3,B
treatment,NOUN,4,B
treaty,NOUN,4,B
tree,NOUN,1,A
tremble,VERB,4,B
tremendous,ADJ,3,B
trend,NOUN,3,B
trial,NOUN,4,B
tribute,NOUN,3,B
trick,NOUN,4,B
trip,NOUN,3,B
triumph,NOUN,4,B
trophy,NOUN,4,B
tropical,ADJ,3,B
trouble,NOUN,3,B
trousers,NOUN,2,A
truck,NOUN,1,A
TRUE,ADJ,1,A
truly,ADV,3,B
trumpet,NOUN,2,A
trust,NOUN,3,B
trust,VERB,2,A
truth,NOUN,3,B
try,NOUN,2,A
try,VERB,1,A
tube,NOUN,3,B
tune,NOUN,4,B
tunnel,NOUN,2,A
turbulent,ADJ,5,C
turn,NOUN,1,A
turn,VERB,1,A
turnover,NOUN,4,B
tutor,NOUN,2,A
tv,NOUN,1,A
twice,ADV,2,A
twin,NOUN,3,B
twist,VERB,3,B
type,NOUN,2,A
typical,ADJ,3,B
typically,ADV,3,B
ultimate,ADJ,4,B
ultimately,ADV,4,B
unattractive,ADJ,3,B
uncertain,ADJ,3,B
uncertainty,NOUN,3,B
under,ADP,1,A
under,ADV,2,A
undergo,VERB,5,C
underlying,ADJ,4,B
undermine,VERB,4,B
understand,VERB,1,A
understanding,NOUN,2,A
undertake,VERB,4,B
undertaking,NOUN,5,C
underway,ADV,4,B
unemployed,ADJ,3,B
unemployment,NOUN,3,B
unexpected,ADJ,3,B
unfair,ADJ,2,A
unfamiliar,ADJ,4,B
unfit,ADJ,4,B
unfortunate,ADJ,3,B
unfortunately,ADV,3,B
unhappy,ADJ,1,A
uniform,NOUN,2,A
union,NOUN,3,B
unique,ADJ,3,B
unit,NOUN,3,B
unite,VERB,3,B
united,ADJ,2,A
unity,NOUN,3,B
universal,ADJ,2,A
university,NOUN,2,A
unknown,ADJ,3,B
unlike,ADP,3,B
unlikely,ADJ,4,B
unnecessary,ADJ,3,B
unpack,VERB,2,A
until,ADP,2,A
untouched,ADJ,3,B
unusual,ADJ,2,A
up,ADP,1,A
up,ADV,1,A
update,VERB,3,B
upon,ADP,3,B
upper,ADJ,3,B
upset,ADJ,2,A
upset,VERB,2,A
upstairs,ADV,2,A
upwards,ADV,3,B
urban,ADJ,3,B
urge,NOUN,5,C
urge,VERB,3,B
urgent,ADJ,3,B
use,NOUN,1,A
use,VERB,2,A
useful,ADJ,2,A
user,NOUN,2,A
usual,ADJ,1,A
usually,ADV,2,A
vague,ADJ,5,C
valid,ADJ,3,B
valley,NOUN,3,B
valuable,ADJ,3,B
value,NOUN,3,B
value,VERB,3,B
van,NOUN,2,A
vanish,VERB,3,B
variable,NOUN,4,B
variation,NOUN,4,B
variety,NOUN,4,B
various,ADJ,4,B
vary,VERB,3,B
vast,ADJ,4,B
vegetable,NOUN,1,A
vegetation,NOUN,3,B
vehicle,NOUN,2,A
vein,NOUN,4,B
venture,NOUN,4,B
venue,NOUN,4,B
verbal,ADJ,4,B
verdict,NOUN,4,B
verse,NOUN,5,C
version,NOUN,3,B
vertical,ADJ,4,B
very,ADJ,1,A
very,ADV,1,A
via,ADP,3,B
victim,NOUN,3,B
victory,NOUN,3,B
video,NOUN,2,A
view,NOUN,2,A
view,VERB,3,B
village,NOUN,2,A
violence,NOUN,3,B
violent,ADJ,3,B
virgin,NOUN,3,B
virtually,ADV,4,B
virtue,NOUN,4,B
virus,NOUN,3,B
visible,ADJ,4,B
vision,NOUN,3,B
visit,NOUN,2,A
visit,VERB,1,A
visitor,NOUN,2,A
visual,ADJ,3,B
vital,ADJ,3,B
vocation,NOUN,5,C
voice,NOUN,2,A
voice,VERB,2,A
volleyball,NOUN,2,A
volume,NOUN,3,B
voluntary,ADJ,3,B
volunteer,NOUN,2,A
vote,NOUN,2,A
vote,VERB,2,A
voter,NOUN,3,B
vulnerable,ADJ,4,B
wage,NOUN,2,A
waist,NOUN,2,A
wait,VERB,1,A
wake,VERB,2,A
walk,NOUN,1,A
walk,VERB,2,A
walking,NOUN,1,A
wall,NOUN,1,A
wallet,NOUN,1,A
wander,VERB,3,B
want,NOUN,2,A
want,VERB,1,A
war,NOUN,1,A
ward,NOUN,4,B
warm,ADJ,1,A
warm,VERB,1,A
warmth,NOUN,2,A
warn,VERB,3,B
warning,NOUN,2,A
wash,VERB,1,A
waste,NOUN,2,A
waste,VERB,2,A
watch,NOUN,1,A
watch,VERB,1,A
water,NOUN,1,A
wave,NOUN,2,A
wave,VERB,3,B
way,NOUN,1,A
we,PRON,1,A
we,PRON,1,A
weak,ADJ,2,A
weakness,NOUN,3,B
wealth,NOUN,3,B
wealthy,ADJ,2,A
weapon,NOUN,3,B
wear,VERB,1,A
weather,NOUN,1,A
wedding,NOUN,1,A
week,NOUN,1,A
weekday,NOUN,2,A
weekend,NOUN,1,A
weekly,ADJ,2,A
weigh,VERB,1,A
weight,NOUN,2,A
welcome,ADJ,1,A
welcome,VERB,1,A
welfare,NOUN,5,C
well,ADJ,1,A
well,ADV,1,A
west,NOUN,2,A
western,ADJ,2,A
wet,ADJ,1,A
whale,NOUN,2,A
what,DET,1,A
whatever,DET,2,A
wheel,NOUN,2,A
when,ADV,2,A
whenever,ADV,3,B
where,ADV,2,A
where,ADV,2,A
where,ADV,1,A
wherever,ADV,4,B
whether,CONJ,3,B
which,DET,2,A
while,NOUN,2,A
whisper,VERB,2,A
white,ADJ,1,A
white,NOUN,1,A
who,PRON,1,A
whole,ADJ,3,B
whole,NOUN,3,B
whom,PRON,3,B
why,ADV,1,A
wide,ADJ,2,A
widely,ADV,4,B
widespread,ADJ,4,B
widow,NOUN,2,A
wife,NOUN,2,A
wild,ADJ,3,B
wilderness,NOUN,3,B
wildlife,NOUN,4,B
wildly,ADV,4,B
will,NOUN,2,A
will,VERB,1,A
willing,ADJ,4,B
win,NOUN,1,A
win,VERB,2,A
wind,NOUN,2,A
wind,VERB,2,A
window,NOUN,1,A
wine,NOUN,1,A
winner,NOUN,3,B
winter,NOUN,1,A
wipe,VERB,2,A
wire,NOUN,3,B
wisdom,NOUN,3,B
wise,ADJ,3,B
wish,NOUN,2,A
wish,VERB,3,B
with,ADP,1,A
withdraw,VERB,3,B
withdrawal,NOUN,3,B
within,ADP,3,B
without,ADP,2,A
witness,NOUN,4,B
witness,VERB,3,B
woman,NOUN,1,A
wonder,NOUN,2,A
wonder,VERB,3,B
wonderful,ADJ,2,A
wood,NOUN,2,A
wooden,ADJ,3,B
wool,NOUN,3,B
word,NOUN,1,A
work,NOUN,1,A
work,VERB,1,A
worker,NOUN,1,A
workforce,NOUN,3,B
working,ADJ,1,A
working,NOUN,1,A
workshop,NOUN,3,B
world,NOUN,1,A
worried,ADJ,1,A
worry,NOUN,2,A
worry,VERB,2,A
worship,VERB,3,B
worthless,ADJ,3,B
worthwhile,ADJ,4,B
would,VERB,3,B
wound,NOUN,4,B
wrap,VERB,4,B
wrist,NOUN,3,B
write,VERB,1,A
writer,NOUN,1,A
writing,NOUN,1,A
written,ADJ,3,B
wrong,ADJ,2,A
yard,NOUN,2,A
year,NOUN,1,A
yellow,ADJ,1,A
yesterday,ADV,1,A
yet,ADV,2,A
yield,NOUN,5,C
yield,VERB,4,B
you,PRON,1,A
young,ADJ,1,A
youngster,NOUN,3,B
yours,PRON,2,A
yourself,PRON,1,A
youth,NOUN,3,B
zone,NOUN,2,A
